time	neuronID	deltaRR	tissue	trialN	stim
55	62	-0.00818223589985616	prob	4	kcl
56	62	-0.0024778366615212	prob	4	kcl
57	62	-0.00528838067520757	prob	4	kcl
58	62	-0.0154585295669587	prob	4	kcl
59	62	-0.01830239806503	prob	4	kcl
60	62	-0.0254953805211703	prob	4	kcl
0	63	-0.0407017543859651	prob	6	kcl
1	63	-0.0322807017543861	prob	6	kcl
2	63	-0.0350877192982458	prob	6	kcl
3	63	-0.0294736842105265	prob	6	kcl
4	63	-0.0350877192982458	prob	6	kcl
5	63	-0.0350877192982458	prob	6	kcl
6	63	-0.0378947368421054	prob	6	kcl
7	63	-0.0294736842105265	prob	6	kcl
8	63	-0.0350877192982458	prob	6	kcl
9	63	-0.0378947368421054	prob	6	kcl
10	63	-0.0378947368421054	prob	6	kcl
11	63	-0.0350877192982458	prob	6	kcl
12	63	0.108070175438596	prob	6	kcl
13	63	0.141754385964912	prob	6	kcl
14	63	0.169824561403508	prob	6	kcl
15	63	0.200701754385965	prob	6	kcl
16	63	0.217543859649123	prob	6	kcl
17	63	0.24	prob	6	kcl
18	63	0.268070175438596	prob	6	kcl
19	63	0.301754385964912	prob	6	kcl
20	63	0.338245614035088	prob	6	kcl
21	63	0.360701754385965	prob	6	kcl
22	63	0.391578947368421	prob	6	kcl
23	63	0.422456140350877	prob	6	kcl
24	63	0.442105263157894	prob	6	kcl
25	63	0.47578947368421	prob	6	kcl
26	63	0.498245614035087	prob	6	kcl
27	63	0.492631578947368	prob	6	kcl
28	63	0.503859649122807	prob	6	kcl
29	63	0.487017543859649	prob	6	kcl
30	63	0.442105263157894	prob	6	kcl
31	63	0.430877192982456	prob	6	kcl
32	63	0.377543859649123	prob	6	kcl
33	63	0.335438596491228	prob	6	kcl
34	63	0.31578947368421	prob	6	kcl
35	63	0.352280701754386	prob	6	kcl
36	63	0.39719298245614	prob	6	kcl
37	63	0.39719298245614	prob	6	kcl
38	63	0.411228070175438	prob	6	kcl
39	63	0.411228070175438	prob	6	kcl
40	63	0.416842105263157	prob	6	kcl
41	63	0.450526315789473	prob	6	kcl
42	63	0.324210526315789	prob	6	kcl
43	63	0.228771929824561	prob	6	kcl
44	63	0.183859649122807	prob	6	kcl
45	63	0.150175438596491	prob	6	kcl
46	63	0.113684210526315	prob	6	kcl
47	63	0.0912280701754382	prob	6	kcl
48	63	0.0715789473684206	prob	6	kcl
49	63	0.0519298245614034	prob	6	kcl
50	63	0.0378947368421051	prob	6	kcl
51	63	0.00982456140350862	prob	6	kcl
52	63	0.00421052631578932	prob	6	kcl
53	63	0.00140350877192967	prob	6	kcl
54	63	-0.0154385964912282	prob	6	kcl
55	63	-0.0266666666666668	prob	6	kcl
56	63	-0.0238596491228072	prob	6	kcl
57	63	-0.0407017543859651	prob	6	kcl
58	63	-0.0435087719298247	prob	6	kcl
59	63	-0.0547368421052634	prob	6	kcl
60	63	-0.0547368421052634	prob	6	kcl
0	64	-0.0897236899579308	prob	9	kcl
1	64	-0.102576069154403	prob	9	kcl
2	64	-0.10439313043688	prob	9	kcl
3	64	-0.103376412608867	prob	9	kcl
4	64	-0.114328306368446	prob	9	kcl
5	64	-0.117545308161319	prob	9	kcl
6	64	-0.128364251701765	prob	9	kcl
7	64	-0.108293153440102	prob	9	kcl
8	64	-0.118994774736432	prob	9	kcl
9	64	-0.128963848757697	prob	9	kcl
10	64	-0.129180223131247	prob	9	kcl
11	64	-0.143416914863096	prob	9	kcl
12	64	-0.145484248608822	prob	9	kcl
13	64	-0.100558261473395	prob	9	kcl
14	64	-0.0638181851664546	prob	9	kcl
15	64	-0.00793766213178681	prob	9	kcl
16	64	0.114738737467768	prob	9	kcl
17	64	0.298582637780249	prob	9	kcl
18	64	0.472772665711502	prob	9	kcl
19	64	0.751359084592408	prob	9	kcl
20	64	1.04736001462901	prob	9	kcl
21	64	1.20687290052528	prob	9	kcl
22	64	1.39422567473962	prob	9	kcl
23	64	1.42277984021807	prob	9	kcl
24	64	1.30704833282646	prob	9	kcl
25	64	1.2019116930457	prob	9	kcl
26	64	1.04015163925952	prob	9	kcl
27	64	0.914164470016981	prob	9	kcl
28	64	0.805445875875651	prob	9	kcl
29	64	0.717830725799018	prob	9	kcl
30	64	0.615997154105214	prob	9	kcl
31	64	0.572922126341962	prob	9	kcl
32	64	0.477736290467793	prob	9	kcl
33	64	0.447198215398029	prob	9	kcl
34	64	0.408740129938046	prob	9	kcl
35	64	0.331962193516538	prob	9	kcl
36	64	0.301572696640927	prob	9	kcl
37	64	0.266464563192951	prob	9	kcl
38	64	0.241143027482388	prob	9	kcl
39	64	0.207304526465335	prob	9	kcl
40	64	0.159145909562017	prob	9	kcl
41	64	0.13305792848669	prob	9	kcl
42	64	0.113854969858888	prob	9	kcl
43	64	0.0977516907798438	prob	9	kcl
44	64	0.0925507793956615	prob	9	kcl
45	64	0.0669450731321514	prob	9	kcl
46	64	0.0500258226236252	prob	9	kcl
47	64	0.0324391788797691	prob	9	kcl
48	64	0.0172196674096048	prob	9	kcl
49	64	0.0106188155150267	prob	9	kcl
50	64	-3.66976334251473e-4	prob	9	kcl
51	64	-0.00886831366572253	prob	9	kcl
52	64	-0.0135191540586901	prob	9	kcl
53	64	-0.0173201249324765	prob	9	kcl
54	64	-0.0226878846254912	prob	9	kcl
55	64	0.00283439748360265	prob	9	kcl
56	64	-0.0235716522343709	prob	9	kcl
57	64	-0.0336736764747692	prob	9	kcl
58	64	-0.0364579295205422	prob	9	kcl
59	64	-0.033923948938018	prob	9	kcl
60	64	-0.0316402408187424	prob	9	kcl
0	65	-0.0886945405930029	prob	3	kcl
1	65	-0.0977201971379463	prob	3	kcl
2	65	-0.106402056946906	prob	3	kcl
3	65	-0.110742986851386	prob	3	kcl
4	65	-0.108999665567639	prob	3	kcl
5	65	-0.114250447430776	prob	3	kcl
6	65	-0.0840202229584863	prob	3	kcl
7	65	-0.0831207800057759	prob	3	kcl
8	65	-0.109454591546967	prob	3	kcl
9	65	-0.104547606419813	prob	3	kcl
10	65	-0.124008853063411	prob	3	kcl
11	65	-0.134555572405411	prob	3	kcl
12	65	-0.136920513533506	prob	3	kcl
13	65	-0.066823197205584	prob	3	kcl
14	65	-0.0469625892043301	prob	3	kcl
15	65	0.0676553186018471	prob	3	kcl
16	65	0.218809960555233	prob	3	kcl
17	65	0.34819045976666	prob	3	kcl
18	65	0.412981429609772	prob	3	kcl
19	65	0.633257412534933	prob	3	kcl
20	65	0.64310612939902	prob	3	kcl
21	65	0.836385044914857	prob	3	kcl
22	65	0.996082560238086	prob	3	kcl
23	65	1.13127989653532	prob	3	kcl
24	65	1.29739505077682	prob	3	kcl
25	65	1.35201784462369	prob	3	kcl
26	65	1.31889489000235	prob	3	kcl
27	65	1.23162488552536	prob	3	kcl
28	65	1.13495068115766	prob	3	kcl
29	65	1.03935302261364	prob	3	kcl
30	65	0.955833555214622	prob	3	kcl
31	65	0.873269095389987	prob	3	kcl
32	65	0.766756583164149	prob	3	kcl
33	65	0.685101975298171	prob	3	kcl
34	65	0.640150795444419	prob	3	kcl
35	65	0.528422247965223	prob	3	kcl
36	65	0.493073188885036	prob	3	kcl
37	65	0.428039142543339	prob	3	kcl
38	65	0.375861192050065	prob	3	kcl
39	65	0.345630967577776	prob	3	kcl
40	65	0.313768551065084	prob	3	kcl
41	65	0.287945230124894	prob	3	kcl
42	65	0.256638459828929	prob	3	kcl
43	65	0.237743268408005	prob	3	kcl
44	65	0.230016416173428	prob	3	kcl
45	65	0.211232353995849	prob	3	kcl
46	65	0.200741199275522	prob	3	kcl
47	65	0.180203406808248	prob	3	kcl
48	65	0.16260701969769	prob	3	kcl
49	65	0.155890739659169	prob	3	kcl
50	65	0.150028746957632	prob	3	kcl
51	65	0.130966861671689	prob	3	kcl
52	65	0.133331802799784	prob	3	kcl
53	65	0.12064240081638	prob	3	kcl
54	65	0.112127234872438	prob	3	kcl
55	65	0.131032835299309	prob	3	kcl
56	65	0.102823755219131	prob	3	kcl
57	65	0.0915998514111113	prob	3	kcl
58	65	0.0831958147105148	prob	3	kcl
59	65	0.0837063053115159	prob	3	kcl
60	65	0.0814524934267668	prob	3	kcl
0	66	-0.0218187299982977	prob	3	kcl
1	66	-0.0277354638685147	prob	3	kcl
2	66	-0.033382120495949	prob	3	kcl
3	66	-0.0348245112017988	prob	3	kcl
4	66	-0.042902119965769	prob	3	kcl
5	66	-0.0381492251116284	prob	3	kcl
6	66	-0.0392081188930156	prob	3	kcl
7	66	-0.0199573908541428	prob	3	kcl
8	66	-0.0188365962295835	prob	3	kcl
9	66	-0.0300688477259947	prob	3	kcl
10	66	-0.0302676102948371	prob	3	kcl
11	66	-0.0408235198111624	prob	3	kcl
12	66	-0.037761609752481	prob	3	kcl
13	66	-0.0347574512344612	prob	3	kcl
14	66	-0.0243164105839709	prob	3	kcl
15	66	0.01785194990314	prob	3	kcl
16	66	0.0757863145395412	prob	3	kcl
17	66	0.107590929016002	prob	3	kcl
18	66	0.151941193750711	prob	3	kcl
19	66	0.260015709570182	prob	3	kcl
20	66	0.349785395765525	prob	3	kcl
21	66	0.496039659794119	prob	3	kcl
22	66	0.638608250182037	prob	3	kcl
23	66	0.686645955170116	prob	3	kcl
24	66	0.631587978357498	prob	3	kcl
25	66	0.537838830579131	prob	3	kcl
26	66	0.478577292276706	prob	3	kcl
27	66	0.421305676837526	prob	3	kcl
28	66	0.350161663264832	prob	3	kcl
29	66	0.295268450084012	prob	3	kcl
30	66	0.25867363337918	prob	3	kcl
31	66	0.186087540271661	prob	3	kcl
32	66	0.160422124364877	prob	3	kcl
33	66	0.136563035436419	prob	3	kcl
34	66	0.110800818947367	prob	3	kcl
35	66	0.0953385704837703	prob	3	kcl
36	66	0.0849129344067297	prob	3	kcl
37	66	0.071352252404788	prob	3	kcl
38	66	0.0608539685263631	prob	3	kcl
39	66	0.0525862396106322	prob	3	kcl
40	66	0.0399940887626764	prob	3	kcl
41	66	0.0302809586383948	prob	3	kcl
42	66	0.026486390962368	prob	3	kcl
43	66	0.0210832197102507	prob	3	kcl
44	66	0.0212216351102204	prob	3	kcl
45	66	0.0170780531239318	prob	3	kcl
46	66	0.0117422060547278	prob	3	kcl
47	66	0.0112987974604704	prob	3	kcl
48	66	0.00243411884926393	prob	3	kcl
49	66	-0.00368661122593918	prob	3	kcl
50	66	-1.75781491475712e-4	prob	3	kcl
51	66	-0.00451207455500276	prob	3	kcl
52	66	-0.00728520922035018	prob	3	kcl
53	66	-0.0123734477425035	prob	3	kcl
54	66	-0.0101304776474132	prob	3	kcl
55	66	-0.00885241792765538	prob	3	kcl
56	66	-0.0167074195551884	prob	3	kcl
57	66	-0.0207646162254819	prob	3	kcl
58	66	-0.0210410152633213	prob	3	kcl
59	66	-0.017893887157875	prob	3	kcl
60	66	-0.0221722478162163	prob	3	kcl
0	67	0.0158229600214144	prob	6	kcl
1	67	-0.00217749874400051	prob	6	kcl
2	67	-0.00872432511414324	prob	6	kcl
3	67	-0.0138627780417879	prob	6	kcl
4	67	-0.0152521880085212	prob	6	kcl
5	67	-0.0266345799626272	prob	6	kcl
6	67	-0.0198504913512469	prob	6	kcl
7	67	-0.0271969781050036	prob	6	kcl
8	67	0.030356519549269	prob	6	kcl
9	67	0.013461048690197	prob	6	kcl
10	67	0.0104011879238947	prob	6	kcl
11	67	9.35470789743746e-4	prob	6	kcl
12	67	0.00773603821634588	prob	6	kcl
13	67	-0.00480267069059335	prob	6	kcl
14	67	-0.00978317338001793	prob	6	kcl
15	67	0.0807527017529558	prob	6	kcl
16	67	0.168130676245095	prob	6	kcl
17	67	0.203450500813775	prob	6	kcl
18	67	0.218673561627447	prob	6	kcl
19	67	0.352078677304955	prob	6	kcl
20	67	0.428657527182231	prob	6	kcl
21	67	0.554851054061498	prob	6	kcl
22	67	0.71319557835276	prob	6	kcl
23	67	0.679670574338647	prob	6	kcl
24	67	0.711255160985547	prob	6	kcl
25	67	0.619721099786074	prob	6	kcl
26	67	0.551544098550405	prob	6	kcl
27	67	0.501038075282867	prob	6	kcl
28	67	0.468683808566824	prob	6	kcl
29	67	0.422337459736491	prob	6	kcl
30	67	0.39336982391272	prob	6	kcl
31	67	0.358978023376745	prob	6	kcl
32	67	0.324727445457049	prob	6	kcl
33	67	0.300161868951486	prob	6	kcl
34	67	0.278048350239416	prob	6	kcl
35	67	0.264073366244534	prob	6	kcl
36	67	0.245167403097006	prob	6	kcl
37	67	0.206727641949719	prob	6	kcl
38	67	0.208960710648248	prob	6	kcl
39	67	0.191053915564495	prob	6	kcl
40	67	0.162796316538201	prob	6	kcl
41	67	0.155002323534017	prob	6	kcl
42	67	0.142893715159939	prob	6	kcl
43	67	0.129092325800516	prob	6	kcl
44	67	0.119703583294603	prob	6	kcl
45	67	0.113745806649386	prob	6	kcl
46	67	0.117021886063097	prob	6	kcl
47	67	0.113639646574633	prob	6	kcl
48	67	0.103887785250196	prob	6	kcl
49	67	0.0945715355518526	prob	6	kcl
50	67	0.0816023650563117	prob	6	kcl
51	67	0.0876501115827059	prob	6	kcl
52	67	0.0770623260696727	prob	6	kcl
53	67	0.0547700674816101	prob	6	kcl
54	67	0.056289137824018	prob	6	kcl
55	67	0.0486815135722709	prob	6	kcl
56	67	0.0388588532817736	prob	6	kcl
57	67	0.0357190464029794	prob	6	kcl
58	67	0.0390770766923809	prob	6	kcl
59	67	0.0409858810472726	prob	6	kcl
60	67	0.0373027030393724	prob	6	kcl
0	68	-0.0618877159074229	prob	5	kcl
1	68	-0.0618614767333757	prob	5	kcl
2	68	-0.0631634168420023	prob	5	kcl
3	68	-0.0673750428145032	prob	5	kcl
4	68	-0.0680391324558398	prob	5	kcl
5	68	-0.0705642951509517	prob	5	kcl
6	68	-0.0760778612320793	prob	5	kcl
7	68	-0.0413977834320106	prob	5	kcl
8	68	-0.0359366956989773	prob	5	kcl
9	68	-0.0654352522385871	prob	5	kcl
10	68	-0.0750817267700739	prob	5	kcl
11	68	-0.0943746758330478	prob	5	kcl
12	68	-0.0959824215882958	prob	5	kcl
13	68	-0.0710709497480061	prob	5	kcl
14	68	0.0138247051915644	prob	5	kcl
15	68	0.0612880315114744	prob	5	kcl
16	68	0.145607378773793	prob	5	kcl
17	68	0.26528806820962	prob	5	kcl
18	68	0.28693157019132	prob	5	kcl
19	68	0.572201962127514	prob	5	kcl
20	68	0.54900319273866	prob	5	kcl
21	68	0.620119464696384	prob	5	kcl
22	68	0.734836656554289	prob	5	kcl
23	68	0.857994275089299	prob	5	kcl
24	68	1.14653263688408	prob	5	kcl
25	68	1.32551624504575	prob	5	kcl
26	68	1.18896281254587	prob	5	kcl
27	68	1.00177397612174	prob	5	kcl
28	68	0.888830075353526	prob	5	kcl
29	68	0.789770514263346	prob	5	kcl
30	68	0.725058986152567	prob	5	kcl
31	68	0.623885024710085	prob	5	kcl
32	68	0.577085788031512	prob	5	kcl
33	68	0.547412621715516	prob	5	kcl
34	68	0.553878908352498	prob	5	kcl
35	68	0.492636199050741	prob	5	kcl
36	68	0.440629201937662	prob	5	kcl
37	68	0.392833830797084	prob	5	kcl
38	68	0.360888829084504	prob	5	kcl
39	68	0.333225106424622	prob	5	kcl
40	68	0.309799248911288	prob	5	kcl
41	68	0.273485186181925	prob	5	kcl
42	68	0.259041713558742	prob	5	kcl
43	68	0.236227467338651	prob	5	kcl
44	68	0.208589983852816	prob	5	kcl
45	68	0.212854088173411	prob	5	kcl
46	68	0.193255333463816	prob	5	kcl
47	68	0.178785621666585	prob	5	kcl
48	68	0.166308178793365	prob	5	kcl
49	68	0.147373513725106	prob	5	kcl
50	68	0.137727039193619	prob	5	kcl
51	68	0.116826344375397	prob	5	kcl
52	68	0.105851690561237	prob	5	kcl
53	68	0.102994483045457	prob	5	kcl
54	68	0.0828628345647599	prob	5	kcl
55	68	0.0977957870528943	prob	5	kcl
56	68	0.0940383373293536	prob	5	kcl
57	68	0.0645922591378382	prob	5	kcl
58	68	0.0587991265841367	prob	5	kcl
59	68	0.0639544086705485	prob	5	kcl
60	68	0.0597165435240007	prob	5	kcl
0	69	-0.0800482812909996	prob	8	kcl
1	69	-0.087227499344004	prob	8	kcl
2	69	-0.0908171083705065	prob	8	kcl
3	69	-0.0962015219102598	prob	8	kcl
4	69	-0.103380739963264	prob	8	kcl
5	69	-0.101585935450013	prob	8	kcl
6	69	-0.0962015219102598	prob	8	kcl
7	69	-0.0962015219102596	prob	8	kcl
8	69	-0.114149567042771	prob	8	kcl
9	69	-0.121328785095775	prob	8	kcl
10	69	-0.130302807662031	prob	8	kcl
11	69	-0.130302807662031	prob	8	kcl
12	69	-0.132097612175282	prob	8	kcl
13	69	-0.00287168722120194	prob	8	kcl
14	69	0.122764628706376	prob	8	kcl
15	69	0.137123064812385	prob	8	kcl
16	69	0.199941222776174	prob	8	kcl
17	69	0.244811335607452	prob	8	kcl
18	69	0.318398320650748	prob	8	kcl
19	69	0.395574914720546	prob	8	kcl
20	69	0.571465757019155	prob	8	kcl
21	69	0.752741012857518	prob	8	kcl
22	69	0.959143531881396	prob	8	kcl
23	69	1.06144738913671	prob	8	kcl
24	69	0.930426659669378	prob	8	kcl
25	69	0.833507215953818	prob	8	kcl
26	69	0.761715035423773	prob	8	kcl
27	69	0.700691681973236	prob	8	kcl
28	69	0.637873524009446	prob	8	kcl
29	69	0.587618997638415	prob	8	kcl
30	69	0.548133298346891	prob	8	kcl
31	69	0.481725531356599	prob	8	kcl
32	69	0.458393072684335	prob	8	kcl
33	69	0.422496982419313	prob	8	kcl
34	69	0.399164523747048	prob	8	kcl
35	69	0.370447651535031	prob	8	kcl
36	69	0.341730779323013	prob	8	kcl
37	69	0.329167147730255	prob	8	kcl
38	69	0.302245080031488	prob	8	kcl
39	69	0.277117816845973	prob	8	kcl
40	69	0.25737496720021	prob	8	kcl
41	69	0.24122172658095	prob	8	kcl
42	69	0.234042508527946	prob	8	kcl
43	69	0.214299658882183	prob	8	kcl
44	69	0.196351613749672	prob	8	kcl
45	69	0.185582786670165	prob	8	kcl
46	69	0.174813959590659	prob	8	kcl
47	69	0.16045552348465	prob	8	kcl
48	69	0.153276305431645	prob	8	kcl
49	69	0.138917869325637	prob	8	kcl
50	69	0.135328260299134	prob	8	kcl
51	69	0.126354237732878	prob	8	kcl
52	69	0.106611388087116	prob	8	kcl
53	69	0.0940477564943586	prob	8	kcl
54	69	0.0922529519811077	prob	8	kcl
55	69	0.11199580162687	prob	8	kcl
56	69	0.0886633429546052	prob	8	kcl
57	69	0.0778945158750985	prob	8	kcl
58	69	0.0760997113618474	prob	8	kcl
59	69	0.0743049068485963	prob	8	kcl
60	69	0.0689204933088427	prob	8	kcl
0	70	0.0139242048188447	prob	6	kcl
1	70	-0.00191619889472045	prob	6	kcl
2	70	-0.00767740610044605	prob	6	kcl
3	70	-0.0121992446767734	prob	6	kcl
4	70	-0.0134219254474987	prob	6	kcl
5	70	-0.0234384303671119	prob	6	kcl
6	70	-0.0174684323890973	prob	6	kcl
7	70	-0.0239333407324032	prob	6	kcl
8	70	0.0267137372033568	prob	6	kcl
9	70	0.0118457228473734	prob	6	kcl
10	70	0.00915304537302734	prob	6	kcl
11	70	8.23214294974496e-4	prob	6	kcl
12	70	0.00336765030342325	prob	6	kcl
13	70	7.17762836819487e-4	prob	6	kcl
14	70	-0.00162375506026373	prob	6	kcl
15	70	-0.00422635020772215	prob	6	kcl
16	70	-0.00860919257441578	prob	6	kcl
17	70	0.147954995095684	prob	6	kcl
18	70	0.179036440716122	prob	6	kcl
19	70	0.192432734232154	prob	6	kcl
20	70	0.30982923602836	prob	6	kcl
21	70	0.377218623920363	prob	6	kcl
22	70	0.488268927574118	prob	6	kcl
23	70	0.598110105418009	prob	6	kcl
24	70	0.625904541667281	prob	6	kcl
25	70	0.545354567811745	prob	6	kcl
26	70	0.485358806724356	prob	6	kcl
27	70	0.440913506248923	prob	6	kcl
28	70	0.412441751538805	prob	6	kcl
29	70	0.371656964568112	prob	6	kcl
30	70	0.346165445043193	prob	6	kcl
31	70	0.315900660571535	prob	6	kcl
32	70	0.264142444677308	prob	6	kcl
33	70	0.244682548210686	prob	6	kcl
34	70	0.215747314725365	prob	6	kcl
35	70	0.208448047036788	prob	6	kcl
36	70	0.181920324915753	prob	6	kcl
37	70	0.183885425370458	prob	6	kcl
38	70	0.168127445696756	prob	6	kcl
39	70	0.152443258459004	prob	6	kcl
40	70	0.143260758553617	prob	6	kcl
41	70	0.136402044709935	prob	6	kcl
42	70	0.125746469340747	prob	6	kcl
43	70	0.113601246704454	prob	6	kcl
44	70	0.10009630985146	prob	6	kcl
45	70	0.102979259735525	prob	6	kcl
46	70	0.0914212510201722	prob	6	kcl
47	70	0.0832229512856303	prob	6	kcl
48	70	0.0718100812495543	prob	6	kcl
49	70	0.0771320981927812	prob	6	kcl
50	70	0.0678148469413119	prob	6	kcl
51	70	0.0577316219538581	prob	6	kcl
52	70	0.0531262683170214	prob	6	kcl
53	70	0.0481976593838169	prob	6	kcl
54	70	0.0495344412851358	prob	6	kcl
55	70	0.0428397319435983	prob	6	kcl
56	70	0.0341957908879608	prob	6	kcl
57	70	0.0314327608346219	prob	6	kcl
58	70	0.0343878274892952	prob	6	kcl
59	70	0.0360675753215999	prob	6	kcl
60	70	0.0328263786746477	prob	6	kcl
0	71	-0.00549819138441297	prob	6	kcl
1	71	-0.0104965471884248	prob	6	kcl
2	71	0.00949687602762256	prob	6	kcl
3	71	-0.00549819138441297	prob	6	kcl
4	71	-0.00299901348240705	prob	6	kcl
5	71	-4.99835580401129e-4	prob	6	kcl
6	71	0.00949687602762256	prob	6	kcl
7	71	0.0244919434396581	prob	6	kcl
8	71	0.0244919434396581	prob	6	kcl
9	71	0.0244919434396581	prob	6	kcl
10	71	0.0444853666557055	prob	6	kcl
11	71	0.16444590595199	prob	6	kcl
12	71	0.231923709306149	prob	6	kcl
13	71	0.281907267346268	prob	6	kcl
14	71	0.334390003288392	prob	6	kcl
15	71	0.359381782308451	prob	6	kcl
16	71	0.379375205524499	prob	6	kcl
17	71	0.374376849720487	prob	6	kcl
18	71	0.386872739230516	prob	6	kcl
19	71	0.371877671818481	prob	6	kcl
20	71	0.386872739230516	prob	6	kcl
21	71	0.406866162446564	prob	6	kcl
22	71	0.421861229858599	prob	6	kcl
23	71	0.416862874054587	prob	6	kcl
24	71	0.416862874054587	prob	6	kcl
25	71	0.416862874054587	prob	6	kcl
26	71	0.416862874054587	prob	6	kcl
27	71	0.414363696152582	prob	6	kcl
28	71	0.394370272936534	prob	6	kcl
29	71	0.361880960210457	prob	6	kcl
30	71	0.371877671818481	prob	6	kcl
31	71	0.359381782308451	prob	6	kcl
32	71	0.359381782308451	prob	6	kcl
33	71	0.34188753699441	prob	6	kcl
34	71	0.351884248602434	prob	6	kcl
35	71	0.374376849720487	prob	6	kcl
36	71	0.379375205524499	prob	6	kcl
37	71	0.404366984544558	prob	6	kcl
38	71	0.446853008878659	prob	6	kcl
39	71	0.381874383426505	prob	6	kcl
40	71	0.319394935876357	prob	6	kcl
41	71	0.259414666228214	prob	6	kcl
42	71	0.211930286090102	prob	6	kcl
43	71	0.189437684972049	prob	6	kcl
44	71	0.16444590595199	prob	6	kcl
45	71	0.13945412693193	prob	6	kcl
46	71	0.116961525813877	prob	6	kcl
47	71	0.109463992107859	prob	6	kcl
48	71	0.0769746793817824	prob	6	kcl
49	71	0.0694771456757647	prob	6	kcl
50	71	0.0469845445577114	prob	6	kcl
51	71	0.0344886550476818	prob	6	kcl
52	71	0.026991121341664	prob	6	kcl
53	71	0.0319894771456758	prob	6	kcl
54	71	-0.0104965471884248	prob	6	kcl
55	71	0.00699769812561664	prob	6	kcl
56	71	-0.00799736928641889	prob	6	kcl
57	71	-0.0104965471884248	prob	6	kcl
58	71	-0.0254916146004603	prob	6	kcl
59	71	-0.035488326208484	prob	6	kcl
60	71	-0.0479842157185136	prob	6	kcl
0	72	-0.0946396144278608	prob	8	kcl
1	72	-0.102812292703151	prob	8	kcl
2	72	-0.110984970978441	prob	8	kcl
3	72	-0.119157649253731	prob	8	kcl
4	72	-0.127330327529022	prob	8	kcl
5	72	-0.13713754145937	prob	8	kcl
6	72	-0.124061256218905	prob	8	kcl
7	72	-0.124061256218906	prob	8	kcl
8	72	-0.143675684079602	prob	8	kcl
9	72	-0.146944755389718	prob	8	kcl
10	72	-0.156751969320066	prob	8	kcl
11	72	-0.158386504975124	prob	8	kcl
12	72	-0.166559183250415	prob	8	kcl
13	72	-0.0848324004975126	prob	8	kcl
14	72	-0.0488726160862356	prob	8	kcl
15	72	-0.0145473673300165	prob	8	kcl
16	72	0.0769866293532338	prob	8	kcl
17	72	0.23063298092869	prob	8	kcl
18	72	0.328705120232173	prob	8	kcl
19	72	0.439853544776119	prob	8	kcl
20	72	0.730800891376451	prob	8	kcl
21	72	0.94002145522388	prob	8	kcl
22	72	1.14924201907131	prob	8	kcl
23	72	1.25548683665008	prob	8	kcl
24	72	1.45326565091211	prob	8	kcl
25	72	1.29471569237148	prob	8	kcl
26	72	1.16395283996683	prob	8	kcl
27	72	1.0250173092869	prob	8	kcl
28	72	0.82396942371476	prob	8	kcl
29	72	0.750415319237148	prob	8	kcl
30	72	0.680130286069652	prob	8	kcl
31	72	0.616383395522388	prob	8	kcl
32	72	0.568981861525705	prob	8	kcl
33	72	0.524849398839138	prob	8	kcl
34	72	0.438219009121061	prob	8	kcl
35	72	0.408797367330016	prob	8	kcl
36	72	0.376106654228856	prob	8	kcl
37	72	0.349954083747927	prob	8	kcl
38	72	0.328705120232173	prob	8	kcl
39	72	0.299283478441127	prob	8	kcl
40	72	0.273130907960199	prob	8	kcl
41	72	0.245343801824212	prob	8	kcl
42	72	0.217556695688226	prob	8	kcl
43	72	0.178327839966833	prob	8	kcl
44	72	0.168520626036484	prob	8	kcl
45	72	0.158713412106136	prob	8	kcl
46	72	0.142368055555555	prob	8	kcl
47	72	0.135829912935323	prob	8	kcl
48	72	0.121119092039801	prob	8	kcl
49	72	0.114580949419569	prob	8	kcl
50	72	0.109677342454395	prob	8	kcl
51	72	0.0933319859038141	prob	8	kcl
52	72	0.0802557006633499	prob	8	kcl
53	72	0.0720830223880595	prob	8	kcl
54	72	0.0704484867330017	prob	8	kcl
55	72	0.0933319859038143	prob	8	kcl
56	72	0.0639103441127695	prob	8	kcl
57	72	0.0508340588723051	prob	8	kcl
58	72	0.0426613805970149	prob	8	kcl
59	72	0.0410268449419569	prob	8	kcl
60	72	0.0361232379767827	prob	8	kcl
0	73	0.00101107113119486	prob	8	kcl
1	73	-0.0110882396513613	prob	8	kcl
2	73	-0.0166508286012717	prob	8	kcl
3	73	-0.0124391817289172	prob	8	kcl
4	73	-0.0134414387604951	prob	8	kcl
5	73	-0.0195150588539279	prob	8	kcl
6	73	-0.0187931827568659	prob	8	kcl
7	73	-0.00577615578634869	prob	8	kcl
8	73	-0.00882376534757327	prob	8	kcl
9	73	-0.011793166026262	prob	8	kcl
10	73	-0.00155883568289614	prob	8	kcl
11	73	0.00557623458411938	prob	8	kcl
12	73	0.0142548706289794	prob	8	kcl
13	73	0.0304863240593975	prob	8	kcl
14	73	0.042234639019665	prob	8	kcl
15	73	0.0427805114548697	prob	8	kcl
16	73	0.0710845295404095	prob	8	kcl
17	73	0.110544636761631	prob	8	kcl
18	73	0.174400386081448	prob	8	kcl
19	73	0.251551782704775	prob	8	kcl
20	73	0.351384756678451	prob	8	kcl
21	73	0.423645861285836	prob	8	kcl
22	73	0.521673037457084	prob	8	kcl
23	73	0.608784984347325	prob	8	kcl
24	73	0.506220117000739	prob	8	kcl
25	73	0.39748629864963	prob	8	kcl
26	73	0.338791302815698	prob	8	kcl
27	73	0.284214004515961	prob	8	kcl
28	73	0.250574648361399	prob	8	kcl
